charge_id,order_id,ext_id,delivery_mode_id,amount,order_date
232343,932343,R53868495,1,0.0,2026-01-01
232344,932344,R57329838,1,2.0,2026-01-01
232345,932345,,1,2.0,2025-12-26
232346,932346,R58031110,1,1.5,2025-12-01
232347,932347,R57139185,1,0.0,2026-01-09
232348,932348,R58115215,1,0.0,2026-01-14
232349,932349,R54307326,1,2.0,2026-01-12
232350,932350,R58648401,1,0.0,2025-12-20
232351,932351,R59086897,1,0.0,2026-01-12
232352,932352,R58652136,1,0.0,2026-01-13
232353,932353,R59469131,1,2.0,2026-01-12
232354,932354,R58057670,1,0.0,2026-01-11
232355,932355,R59931132,1,0.0,2026-01-03
232356,932356,R52418472,1,2.0,2025-12-27
232357,932357,R57410064,1,0.0,2026-01-05
232358,932358,,1,2.0,2026-01-12
232359,932359,R53063358,1,1.5,2025-12-15
232360,932360,R52290087,1,0.0,2026-01-13
232361,932361,R56073925,1,1.5,2026-01-07
232362,932362,R57396655,1,0.0,2026-01-03
232363,932363,R58562102,1,0.0,2026-01-03
232364,932364,R51754526,1,0.0,2026-01-07
232365,932365,R54789020,1,0.0,2025-12-19
232366,932366,R55731201,1,0.0,2026-01-13
232367,932367,R58362599,1,0.0,2026-01-08
232368,932368,R54261974,1,0.0,2026-01-08
232369,932369,R56142112,1,0.0,2026-01-11
232370,932370,R54336750,1,0.0,2026-01-05
232371,932371,R56212396,1,0.0,2025-12-20
232372,932372,R59034792,1,2.0,2025-12-26
232373,932373,R59220119,1,0.0,2025-12-20
232374,932374,R59688729,1,0.0,2025-12-29
232375,932375,R55307062,1,0.0,2026-01-13
232376,932376,,1,0.0,2025-12-06
232377,932377,R55097761,1,0.0,2025-12-29
232378,932378,R52279532,1,1.5,2025-12-21
232379,932379,R52075058,1,2.0,2025-12-24
232380,932380,,1,0.0,2026-01-13
232381,932381,R56173231,1,0.0,2025-12-17
232382,932382,R57642458,1,2.0,2026-01-05
232383,932383,R57232907,1,2.0,2025-12-10
232384,932384,R56285688,1,0.0,2025-12-24
232385,932385,,1,2.0,2026-01-04
232386,932386,R57790603,1,2.0,2025-12-19
232387,932387,R54851201,1,2.0,2026-01-03
232388,932388,R59864593,1,2.0,2026-01-04
232389,932389,R58818269,1,0.0,2026-01-07
232390,932390,R51472010,1,2.0,2025-12-28
232391,932391,R59832784,1,2.0,2026-01-02
232392,932392,R54025346,1,0.0,2026-01-09
232393,932393,R51724422,1,1.5,2026-01-08
232394,932394,R58709423,1,0.0,2026-01-10
232395,932395,R54922309,1,2.0,2026-01-07
232396,932396,R58726865,1,2.0,2026-01-01
232397,932397,R56243937,1,0.0,2025-12-18
232398,932398,R52262780,1,0.0,2025-12-21
232399,932399,,1,0.0,2026-01-02
232400,932400,R56585857,1,0.0,2026-01-09
232401,932401,R53823880,1,0.0,2026-01-04
232402,932402,R54735200,1,0.0,2026-01-12
232403,932403,R54861478,1,0.0,2025-12-23
232404,932404,R59537998,1,0.0,2026-01-13
232405,932405,R57103152,1,0.0,2026-01-13
232406,932406,R57199939,1,2.0,2025-12-15
232407,932407,R57715137,1,0.0,2025-12-20
232408,932408,R57970001,1,2.0,2025-12-21
232409,932409,R59087912,1,0.0,2026-01-01
232410,932410,R56360819,1,2.0,2025-12-18
232411,932411,R56784938,1,1.5,2025-12-30
232412,932412,R58473284,1,1.5,2025-12-09
232413,932413,R59175092,1,0.0,2025-12-17
232414,932414,R53043253,1,1.5,2026-01-14
232415,932415,R58732372,1,0.0,2025-12-05
232416,932416,R55433340,1,0.0,2026-01-02
232417,932417,R52529559,1,2.0,2026-01-03
232418,932418,R52981350,1,0.0,2026-01-04
232419,932419,R57393992,1,0.0,2026-01-04
232420,932420,R52487942,1,0.0,2026-01-04
232421,932421,R57559167,1,1.5,2026-01-12
232422,932422,R56807964,1,0.0,2025-12-29
232423,932423,R51099507,1,0.0,2025-12-21
232424,932424,R58997198,1,1.5,2025-12-07
232425,932425,R56550571,1,0.0,2025-12-19
232426,932426,R56059702,1,0.0,2026-01-13
232427,932427,R57855715,1,2.0,2025-12-29
232428,932428,R59759492,1,0.0,2025-12-23
232429,932429,R59123610,1,0.0,2025-12-29
232430,932430,R59420637,1,0.0,2025-12-29
232431,932431,R52732606,1,0.0,2026-01-06
232432,932432,R55168601,1,0.0,2026-01-04
232433,932433,R57028433,1,0.0,2025-12-23
232434,932434,R59471717,1,0.0,2026-01-07
232435,932435,R54634812,1,0.0,2026-01-04
232436,932436,R53252842,1,0.0,2025-12-30
232437,932437,R51187166,1,0.0,2026-01-03
232438,932438,R59638453,1,0.0,2025-12-29
232439,932439,R57633943,1,1.5,2026-01-09
232440,932440,R51304852,1,2.0,2026-01-04
232441,932441,R52657676,1,0.0,2025-12-19
232442,932442,R52521533,1,0.0,2026-01-02
232443,932443,R51524862,1,0.0,2026-01-14
232444,932444,R59337681,1,1.5,2025-12-31
232445,932445,R56954260,1,1.5,2025-12-24
232446,932446,R58268475,1,2.0,2026-01-11
232447,932447,R56058667,1,1.5,2026-01-06
232448,932448,R54587410,1,1.5,2026-01-04
232449,932449,R58294968,1,2.0,2026-01-12
232450,932450,R52471602,1,1.5,2025-12-23
232451,932451,R53679078,1,2.0,2026-01-01
232452,932452,R56168605,1,0.0,2026-01-08
232453,932453,R56890652,1,0.0,2026-01-11
232454,932454,R52769922,1,2.0,2026-01-02
232455,932455,R57216902,1,2.0,2025-12-31
232456,932456,R59938823,1,0.0,2025-12-31
232457,932457,R55500569,1,1.5,2026-01-04
232458,932458,R53040667,1,0.0,2026-01-08
232459,932459,R58916138,1,0.0,2025-12-27
232460,932460,R51905535,1,1.5,2026-01-01
232461,932461,R52409354,1,2.0,2025-12-20
232462,932462,R59415877,1,2.0,2026-01-13
232463,932463,R57421031,1,1.5,2026-01-04
232464,932464,R58639953,1,0.0,2025-12-18
232465,932465,R59173320,1,0.0,2026-01-05
232466,932466,R53830901,1,2.0,2026-01-06
232467,932467,R54362439,1,1.5,2025-12-22
232468,932468,R56429810,1,1.5,2025-12-16
232469,932469,R54859438,1,0.0,2026-01-12
232470,932470,R56429877,1,0.0,2026-01-10
232471,932471,R59848377,1,0.0,2026-01-12
232472,932472,R54327555,1,2.0,2026-01-09
232473,932473,R55093068,1,1.5,2025-12-19
232474,932474,R51858391,1,2.0,2025-12-17
232475,932475,R58155549,1,2.0,2026-01-09
232476,932476,R51077918,1,2.0,2025-12-31
232477,932477,R55888943,1,1.5,2026-01-02
232478,932478,R57128352,1,0.0,2026-01-12
232479,932479,R52124711,1,0.0,2025-12-13
232480,932480,,1,2.0,2026-01-07
232481,932481,R52795678,1,0.0,2026-01-04
232482,932482,R56162207,1,0.0,2026-01-08
232483,932483,R54039110,1,0.0,2026-01-05
232484,932484,R53533107,1,2.0,2025-12-30
232485,932485,R54660347,1,1.5,2026-01-09
232486,932486,R51755896,1,2.0,2026-01-01
232487,932487,R52090527,1,1.5,2026-01-10
232488,932488,R58715007,1,2.0,2025-12-10
232489,932489,R54562143,1,1.5,2025-12-08
232490,932490,R55303327,1,0.0,2026-01-05
232491,932491,R51220680,1,0.0,2026-01-07
232492,932492,R58653429,1,1.5,2025-12-22
232493,932493,R51720543,1,0.0,2026-01-02
232494,932494,R51684510,1,0.0,2026-01-13
232495,932495,R54063563,1,0.0,2026-01-13
232496,932496,R55065205,1,0.0,2025-12-26
232497,932497,R52755076,1,0.0,2026-01-05
232498,932498,R59016268,1,0.0,2026-01-13
232499,932499,R52685941,1,0.0,2025-12-23
232500,932500,R57581704,1,2.0,2025-12-27
232501,932501,R56303944,1,0.0,2026-01-11
232502,932502,R54998254,1,1.5,2026-01-01
232503,932503,R58235507,1,0.0,2026-01-07
232504,932504,R57872333,1,0.0,2026-01-05
232505,932505,R52982097,1,0.0,2025-12-23
232506,932506,R54190253,1,0.0,2026-01-05
232507,932507,R57355507,1,0.0,2025-12-27
232508,932508,R54109816,1,2.0,2025-12-26
232509,932509,R51363700,1,0.0,2025-12-23
232510,932510,R55864490,1,0.0,2026-01-04
232511,932511,R59826788,1,2.0,2026-01-01
232512,932512,R58424311,1,0.0,2025-12-30
232513,932513,R59939513,1,0.0,2026-01-09
232514,932514,R56764642,1,0.0,2026-01-11
232515,932515,R59505432,1,0.0,2026-01-03
232516,932516,R57071832,1,1.5,2026-01-04
232517,932517,R51412003,1,0.0,2025-12-20
232518,932518,R58619647,1,0.0,2026-01-14
232519,932519,,1,0.0,2026-01-02
232520,932520,R56063514,1,0.0,2026-01-09
232521,932521,R56122285,1,0.0,2025-12-29
232522,932522,R58633612,1,0.0,2026-01-11
232523,932523,R58735983,1,0.0,2026-01-07
232524,932524,R54457990,1,2.0,2026-01-07
232525,932525,R55828524,1,0.0,2026-01-07
232526,932526,R55124465,1,2.0,2026-01-08
232527,932527,R53618659,1,0.0,2025-12-29
232528,932528,R54425635,1,0.0,2026-01-05
232529,932529,R51245803,1,0.0,2026-01-02
232530,932530,R58596698,1,0.0,2026-01-01
232531,932531,R58763022,1,1.5,2026-01-02
232532,932532,R54507375,1,1.5,2025-12-30
232533,932533,,1,0.0,2025-12-21
232534,932534,R55137874,1,0.0,2025-12-25
232535,932535,R53841456,1,2.0,2026-01-11
232536,932536,R53083577,1,0.0,2025-12-24
232537,932537,R58447605,1,2.0,2025-12-22
232538,932538,R55464479,1,0.0,2026-01-08
232539,932539,R52419708,1,0.0,2026-01-08
232540,932540,R59846605,1,0.0,2026-01-14
232541,932541,R52848942,1,0.0,2026-01-09
232542,932542,R58677346,1,2.0,2026-01-10
232543,932543,R53177376,1,0.0,2025-12-28
232544,932544,R53551775,1,2.0,2025-12-16
232545,932545,R59464840,1,0.0,2025-12-30
232546,932546,R58602349,1,0.0,2026-01-10
232547,932547,R54916725,1,0.0,2026-01-08
232548,932548,R53253311,1,2.0,2026-01-08
232549,932549,R59873242,1,0.0,2026-01-11
232550,932550,R58102409,1,1.5,2025-12-31
232551,932551,R56937719,1,0.0,2025-12-01
232552,932552,R57001404,1,2.0,2025-12-07
232553,932553,R51542696,1,2.0,2025-12-23
232554,932554,R51964584,1,0.0,2026-01-10
232555,932555,R52956207,1,1.5,2026-01-11
232556,932556,R57754570,1,1.5,2025-12-26
232557,932557,R55820555,1,0.0,2025-12-25
232558,932558,R55837987,1,1.5,2025-12-23
232559,932559,R59383388,1,0.0,2025-12-29
232560,932560,R53323950,1,0.0,2026-01-10
232561,932561,R57048461,1,2.0,2025-12-30
232562,932562,R58522870,1,2.0,2026-01-13
232563,932563,R51315752,1,0.0,2025-12-21
232564,932564,R55650352,1,2.0,2025-12-23
232565,932565,R52749013,1,0.0,2025-12-17
232566,932566,R55262390,1,1.5,2025-12-26
232567,932567,R52848396,1,1.5,2026-01-12
232568,932568,R59093228,1,0.0,2026-01-11
232569,932569,R52397640,1,2.0,2026-01-08
232570,932570,R54687999,1,2.0,2026-01-11
232571,932571,R51715160,1,1.5,2025-12-30
232572,932572,R55531085,1,1.5,2025-12-12
232573,932573,R59545622,1,0.0,2025-12-27
232574,932574,R52567230,1,2.0,2026-01-03
232575,932575,R57826559,1,0.0,2025-12-31
232576,932576,R52640311,1,1.5,2026-01-04
232577,932577,R53265772,1,0.0,2026-01-01
232578,932578,R59981676,1,0.0,2026-01-10
232579,932579,R57613992,1,2.0,2025-12-18
232580,932580,R59021574,1,1.5,2026-01-13
232581,932581,R58637769,1,0.0,2025-12-03
232582,932582,R51098817,1,0.0,2026-01-01
232583,932583,R51098204,1,0.0,2026-01-12
232584,932584,R57606770,1,0.0,2026-01-14
232585,932585,,1,0.0,2025-12-30
232586,932586,R58322898,1,2.0,2026-01-05
232587,932587,R58212280,1,0.0,2026-01-11
232588,932588,,1,0.0,2026-01-09
232589,932589,R57346513,1,0.0,2026-01-11
232590,932590,R51932430,1,2.0,2025-12-31
232591,932591,R53202298,1,0.0,2026-01-13
232592,932592,R59110181,1,0.0,2026-01-11
232593,932593,R56109757,1,0.0,2025-12-20
232594,932594,R58428669,1,2.0,2025-12-08
232595,932595,R55162059,1,0.0,2026-01-14
232596,932596,R53067371,1,1.5,2025-12-29
232597,932597,R54503429,1,2.0,2025-12-19
232598,932598,R55891117,1,0.0,2026-01-04
232599,932599,R54147745,1,0.0,2026-01-13
232600,932600,R54055872,1,0.0,2026-01-01
232601,932601,,1,2.0,2026-01-12
232602,932602,R53944373,1,0.0,2025-12-27
232603,932603,R51837425,1,2.0,2025-12-07
232604,932604,R58827454,1,0.0,2026-01-08
232605,932605,R59746006,1,1.5,2026-01-09
232606,932606,R58124487,1,0.0,2026-01-12
232607,932607,R56077536,1,0.0,2026-01-05
232608,932608,R52470778,1,0.0,2026-01-03
232609,932609,,1,2.0,2026-01-08
232610,932610,R58078512,1,2.0,2026-01-02
232611,932611,,1,0.0,2025-12-28
232612,932612,R55530807,1,2.0,2026-01-03
232613,932613,R54568129,1,0.0,2025-12-24
232614,932614,R55092656,1,0.0,2025-12-17
232615,932615,R57812403,1,0.0,2026-01-08
232616,932616,R52660071,1,2.0,2026-01-10
232617,932617,R53063971,1,0.0,2026-01-05
232618,932618,R53950292,1,2.0,2025-12-27
232619,932619,R56051187,1,0.0,2026-01-11
232620,932620,R54955612,1,2.0,2026-01-07
232621,932621,R59341828,1,2.0,2026-01-02
232622,932622,R52793216,1,2.0,2025-12-30
232623,932623,R52377200,1,0.0,2026-01-08
232624,932624,R54023383,1,1.5,2025-12-11
232625,932625,R53247660,1,0.0,2026-01-01
232626,932626,R56965170,1,0.0,2025-12-25
232627,932627,R55787664,1,0.0,2026-01-07
232628,932628,R52658433,1,0.0,2026-01-14
232629,932629,R53867671,1,1.5,2026-01-13
232630,932630,R51515255,1,0.0,2026-01-08
232631,932631,R52848386,1,1.5,2026-01-07
232632,932632,R59811118,1,2.0,2026-01-11
232633,932633,,1,2.0,2026-01-02
232634,932634,R55637680,1,1.5,2026-01-13
232635,932635,R54259110,1,0.0,2026-01-12
232636,932636,R59954215,1,0.0,2025-12-15
232637,932637,R52197926,1,1.5,2026-01-03
232638,932638,R51684510,1,2.0,2025-12-28
232639,932639,R58728282,1,1.5,2025-12-30
232640,932640,R53392328,1,0.0,2026-01-03
232641,932641,R55759399,1,2.0,2025-12-17
232642,932642,R55308901,1,0.0,2025-12-28
232643,932643,R56529384,1,1.5,2025-12-30
232644,932644,R58019654,1,2.0,2025-12-18
232645,932645,R59920443,1,0.0,2026-01-13
232646,932646,R59799002,1,1.5,2026-01-14
232647,932647,R57603916,1,0.0,2026-01-05
232648,932648,R58861112,1,0.0,2025-12-26
232649,932649,R52228030,1,0.0,2026-01-07
232650,932650,R56894119,1,0.0,2025-12-25
232651,932651,R54809919,1,0.0,2026-01-12
232652,932652,R54214572,1,0.0,2026-01-03
232653,932653,R55062073,1,1.5,2026-01-12
232654,932654,R52019476,1,1.5,2026-01-03
232655,932655,R52462206,1,2.0,2025-12-19
232656,932656,R56471494,1,0.0,2026-01-12
232657,932657,R56595655,1,2.0,2026-01-12
232658,932658,R53200114,1,0.0,2026-01-11
232659,932659,R51150654,1,0.0,2026-01-03
232660,932660,R58838833,1,0.0,2026-01-13
232661,932661,R56868718,1,0.0,2026-01-14
232662,932662,R51294508,1,2.0,2026-01-05
232663,932663,R57613034,1,2.0,2026-01-13
232664,932664,R55463990,1,0.0,2026-01-04
232665,932665,R53225659,1,2.0,2026-01-02
232666,932666,R54784039,1,0.0,2026-01-04
232667,932667,R57983631,1,2.0,2026-01-09
232668,932668,R59197984,1,1.5,2026-01-10
232669,932669,R56775341,1,0.0,2026-01-03
232670,932670,R54183989,1,2.0,2026-01-05
232671,932671,R59048000,1,0.0,2025-12-28
232672,932672,R55512293,1,2.0,2026-01-03
232673,932673,R55260551,1,0.0,2026-01-13
232674,932674,R57660302,1,0.0,2025-12-31
232675,932675,R51464922,1,0.0,2025-12-30
232676,932676,R55889144,1,0.0,2026-01-11
232677,932677,R58524977,1,0.0,2025-12-31
232678,932678,R56014330,1,1.5,2026-01-14
232679,932679,R54445261,1,0.0,2026-01-07
232680,932680,R59274063,1,1.5,2025-12-28
232681,932681,R57816962,1,0.0,2026-01-14
232682,932682,R54013776,1,0.0,2026-01-02
232683,932683,R54776549,1,0.0,2025-12-09
232684,932684,R53157961,1,1.5,2026-01-13
232685,932685,R56343377,1,0.0,2026-01-06
232686,932686,R57990173,1,2.0,2026-01-03
232687,932687,R53328164,1,0.0,2025-12-23
232688,932688,R53969372,1,2.0,2025-12-21
232689,932689,,1,1.5,2026-01-08
232690,932690,R51164073,1,0.0,2025-12-15
232691,932691,R59744033,1,0.0,2025-12-25
232692,932692,R59391558,1,1.5,2026-01-14
232693,932693,R51161966,1,0.0,2026-01-07
232694,932694,R57757099,1,0.0,2026-01-11
232695,932695,R57790536,1,2.0,2025-12-16
232696,932696,R55028760,1,2.0,2025-12-19
232697,932697,R53372444,1,2.0,2026-01-12
232698,932698,R52278172,1,0.0,2026-01-10
232699,932699,R55103690,1,0.0,2025-12-13
232700,932700,R54805082,1,0.0,2025-12-29
232701,932701,R52420445,1,2.0,2026-01-03
232702,932702,R51995100,1,2.0,2026-01-04
232703,932703,R56612072,1,0.0,2026-01-04
232704,932704,R58807235,1,0.0,2026-01-09
232705,932705,R55884853,1,0.0,2026-01-11
232706,932706,R56344335,1,0.0,2026-01-14
232707,932707,R52133772,1,0.0,2026-01-03
232708,932708,R53938578,1,0.0,2026-01-03
232709,932709,R51452585,1,0.0,2026-01-07
232710,932710,R53838391,1,2.0,2026-01-13
232711,932711,R53325923,1,2.0,2026-01-05
232712,932712,R52883940,1,0.0,2026-01-01
232713,932713,R52532634,1,0.0,2026-01-08
232714,932714,R55213484,1,0.0,2025-12-25
232715,932715,R57316007,1,2.0,2026-01-13
232716,932716,R54147343,1,0.0,2025-12-21
232717,932717,,1,2.0,2026-01-11
232718,932718,R52650186,1,1.5,2026-01-10
232719,932719,R52992384,1,0.0,2026-01-05
232720,932720,R58274528,1,1.5,2025-12-30
232721,932721,R58921377,1,0.0,2026-01-10
232722,932722,R57109359,1,0.0,2026-01-08
232723,932723,R52350094,1,0.0,2026-01-13
232724,932724,,1,2.0,2026-01-04
232725,932725,R52702837,1,2.0,2025-12-28
232726,932726,R58302592,1,0.0,2025-12-29
232727,932727,R55248147,1,2.0,2025-12-18
232728,932728,,1,2.0,2026-01-05
232729,932729,R56536673,1,0.0,2026-01-11
232730,932730,R52291648,1,0.0,2025-12-19
232731,932731,R59012111,1,1.5,2026-01-08
232732,932732,R54395742,1,0.0,2025-12-19
232733,932733,R56351145,1,2.0,2026-01-09
232734,932734,R54064377,1,1.5,2026-01-09
232735,932735,R53925293,1,0.0,2026-01-01
232736,932736,R54455682,1,0.0,2026-01-04
232737,932737,R58225565,1,0.0,2026-01-02
232738,932738,R57482053,1,0.0,2025-12-15
232739,932739,,1,0.0,2025-12-28
232740,932740,R54228805,1,2.0,2026-01-09
232741,932741,R57938135,1,2.0,2026-01-10
232742,932742,R59671488,1,0.0,2026-01-04
232743,932743,R52289876,1,1.5,2025-12-25
232744,932744,R53561382,1,2.0,2026-01-13
232745,932745,R55836225,1,0.0,2025-12-30
232746,932746,R53047343,1,0.0,2026-01-05
232747,932747,R56282824,1,1.5,2025-12-17
232748,932748,R52916918,1,0.0,2026-01-01
232749,932749,R53476587,1,0.0,2025-12-20
232750,932750,R54048171,1,2.0,2026-01-06
232751,932751,R52281294,1,1.5,2026-01-11
232752,932752,R54514597,1,0.0,2026-01-02
232753,932753,R53163200,1,0.0,2025-12-30
232754,932754,R57920013,1,1.5,2025-12-19
232755,932755,R52258891,1,2.0,2026-01-11
232756,932756,,1,0.0,2026-01-02
232757,932757,R57126178,1,2.0,2026-01-07
232758,932758,R55421425,1,0.0,2026-01-10
232759,932759,R55631272,1,2.0,2025-12-31
232760,932760,R58787408,1,0.0,2025-12-25
232761,932761,R56401277,1,0.0,2025-12-17
232762,932762,R51600328,1,2.0,2026-01-11
232763,932763,R51848660,1,2.0,2026-01-09
232764,932764,R59668557,1,0.0,2026-01-12
232765,932765,R58687144,1,0.0,2025-12-26
232766,932766,R51048628,1,2.0,2026-01-04
232767,932767,R59988141,1,2.0,2026-01-11
232768,932768,R52628262,1,1.5,2025-12-28
232769,932769,R58166707,1,0.0,2025-12-18
232770,932770,R52712722,1,0.0,2026-01-01
232771,932771,R54338254,1,1.5,2026-01-12
232772,932772,R51527649,1,0.0,2025-12-22
232773,932773,R53672680,1,0.0,2026-01-05
232774,932774,R53959142,1,2.0,2025-12-24
232775,932775,R58352389,1,0.0,2025-12-31
232776,932776,R56114872,1,2.0,2025-12-18
232777,932777,,1,0.0,2026-01-05
232778,932778,R52568734,1,0.0,2026-01-11
232779,932779,R59907014,1,0.0,2025-12-17
232780,932780,R55929535,1,0.0,2025-12-16
232781,932781,R54584067,1,1.5,2026-01-11
232782,932782,R57194154,1,0.0,2026-01-07
232783,932783,R54900653,1,0.0,2026-01-06
232784,932784,R59098534,1,0.0,2026-01-07
232785,932785,,1,0.0,2025-12-28
232786,932786,R58592407,1,2.0,2025-12-30
232787,932787,R55487083,1,0.0,2026-01-02
232788,932788,R59382296,1,0.0,2026-01-03
232789,932789,R55391589,1,0.0,2026-01-05
232790,932790,R52687244,1,0.0,2026-01-05
232791,932791,R59844287,1,0.0,2025-12-30
232792,932792,R52234505,1,1.5,2026-01-11
232793,932793,R54561654,1,0.0,2025-12-31
232794,932794,R54769528,1,2.0,2025-12-05
232795,932795,R58813355,1,0.0,2026-01-13
232796,932796,R54610014,1,0.0,2026-01-10
232797,932797,R52712176,1,2.0,2026-01-10
232798,932798,R56175070,1,0.0,2025-12-31
232799,932799,R59236938,1,2.0,2026-01-10
232800,932800,R57798974,1,1.5,2026-01-14
232801,932801,R57186999,1,2.0,2026-01-08
232802,932802,R54825388,1,1.5,2025-12-28
232803,932803,R57107309,1,1.5,2025-12-30
232804,932804,R52209104,1,0.0,2025-12-30
232805,932805,R56059156,1,2.0,2026-01-06
232806,932806,R52157880,1,0.0,2026-01-07
232807,932807,R57453865,1,1.5,2025-12-23
232808,932808,R54881238,1,1.5,2026-01-09
232809,932809,R54199582,1,2.0,2025-12-01
232810,932810,R52209027,1,0.0,2026-01-06
232811,932811,,1,0.0,2026-01-01
232812,932812,R52006335,1,2.0,2026-01-01
232813,932813,R51116939,1,1.5,2025-12-08
232814,932814,R51401639,1,1.5,2025-12-24
232815,932815,R59187228,1,0.0,2025-12-28
232816,932816,R51024309,1,0.0,2026-01-11
232817,932817,R55495196,1,0.0,2025-12-27
232818,932818,R52379039,1,0.0,2026-01-12
232819,932819,R57660245,1,0.0,2026-01-10
232820,932820,R57860140,1,1.5,2025-12-13
232821,932821,R57037705,1,0.0,2025-12-18
232822,932822,R52533381,1,1.5,2025-12-17
232823,932823,R54594354,1,0.0,2025-12-19
232824,932824,R58459041,1,2.0,2026-01-06
232825,932825,R54902693,1,0.0,2026-01-01
232826,932826,R53773212,1,0.0,2026-01-10
232827,932827,R52233423,1,0.0,2025-12-15
232828,932828,R52684725,1,0.0,2025-12-30
232829,932829,R56588721,1,0.0,2026-01-05
232830,932830,,1,1.5,2025-12-16
232831,932831,R55253195,1,0.0,2026-01-09
232832,932832,R57431251,1,0.0,2025-12-24
232833,932833,R53186159,1,0.0,2026-01-03
232834,932834,R53548777,1,2.0,2026-01-13
232835,932835,R58743205,1,0.0,2026-01-04
232836,932836,R59865675,1,0.0,2025-12-28
232837,932837,R55876271,1,2.0,2026-01-01
232838,932838,R54853854,1,0.0,2026-01-10
232839,932839,R55397585,1,2.0,2025-12-23
232840,932840,R52790161,1,0.0,2026-01-05
232841,932841,R58534172,1,2.0,2026-01-10
232842,932842,,1,2.0,2026-01-13
232843,932843,R59811252,1,0.0,2026-01-08
232844,932844,R53251750,1,2.0,2026-01-03
232845,932845,R52668586,1,0.0,2026-01-03
232846,932846,,1,1.5,2026-01-14
232847,932847,R56609074,1,0.0,2026-01-09
232848,932848,,1,2.0,2026-01-05
232849,932849,R53432786,1,0.0,2025-12-23
232850,932850,R53293846,1,0.0,2026-01-14
232851,932851,R56346097,1,0.0,2025-12-18
232852,932852,R55341189,1,0.0,2026-01-12
232853,932853,R57905033,1,0.0,2025-12-21
232854,932854,R58256138,1,1.5,2025-12-18
232855,932855,R55103958,1,0.0,2025-12-24
232856,932856,R54347248,1,2.0,2026-01-09
232857,932857,R52636978,1,0.0,2026-01-01
232858,932858,R57594309,1,0.0,2026-01-14
232859,932859,R56047844,1,0.0,2025-12-21
232860,932860,R54322517,1,0.0,2026-01-13
232861,932861,R59844488,1,2.0,2026-01-07
232862,932862,R56523398,1,0.0,2025-12-20
232863,932863,R51814399,1,2.0,2026-01-06
232864,932864,R52101005,1,0.0,2026-01-10
232865,932865,R56008679,1,2.0,2026-01-12
232866,932866,R54601710,1,2.0,2025-12-26
