ligne_id,vente_id,ext_id,session_id,famille,designation,quantite,total,vente_date
25145.0,412085.0,R59536149,1017.0,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,70.0,2026-02-01
25146.0,412085.0,R59536149,1017.0,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-02-01
25382.0,412203.0,R55831244,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,71.3,2026-02-01
26305.0,412678.0,R55800537,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-02-05
29408.0,414146.0,R59981187,1007.0,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-03-10
29409.0,414146.0,R59981187,1007.0,HEADWEAR,BONNET HIVER,1.0,25.0,2026-03-10
30010.0,414434.0,R51107265,1024.0,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-03-10
31401.0,415137.0,R55433206,1011.0,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-03-15
31402.0,415137.0,R55433206,1011.0,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-03-15
31587.0,415218.0,R51967438,1035.0,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-03-15
31588.0,415218.0,R51967438,1035.0,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-03-15
32217.0,415537.0,R55433206,1011.0,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-03-19
32218.0,415537.0,R55433206,1011.0,MATCHWEAR,SHORT DE MATCH,1.0,49.5,2026-03-19
32219.0,415537.0,R55433206,1011.0,MATCHWEAR,MAILLOT FLOQUE JOUEUR,2.0,196.0,2026-03-19
33562.0,416196.0,R52712511,,HEADWEAR,BONNET HIVER,1.0,25.0,2026-03-22
33563.0,416196.0,R52712511,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-03-22
34896.0,416828.0,R55433206,1011.0,SKYLINE,TOTE BAG SKYLINE,1.0,17.1,2026-04-04
35003.0,416880.0,R53602855,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-04-04
35004.0,416880.0,R53602855,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-04-04
35908.0,417317.0,R59981187,1007.0,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-04-09
35909.0,417317.0,R59981187,1007.0,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-04-09
36012.0,417373.0,R53728530,1031.0,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-04-09
36071.0,417396.0,R59217466,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-04-09
36072.0,417396.0,R59217466,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-04-09
36379.0,417530.0,R56506703,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-04-09
36550.0,417616.0,R55060981,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,46.75,2026-04-12
36551.0,417616.0,R55060981,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2026-04-12
36552.0,417616.0,R55060981,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-04-12
19435.0,409315.0,R52117489,,ACCESSORIES,MUG CERAMIQUE,1.0,6.0,2026-01-13
19564.0,409380.0,R53642020,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,24.5,2026-01-13
19565.0,409380.0,R53642020,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,12.0,2026-01-13
19664.0,409436.0,R56648795,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,27.3,2026-01-13
20299.0,409744.0,R54065814,,MATCHWEAR,MAILLOT DOMICILE,2.0,180.0,2026-01-15
23017.0,411070.0,R55666424,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,48.3,2026-01-24
23096.0,411102.0,R51538951,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,58.65,2026-01-25
23882.0,411472.0,R58625787,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,68.6,2026-01-27
23883.0,411472.0,R58625787,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,58.8,2026-01-27
25885.0,412465.0,R58861246,1022.0,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-02-05
25886.0,412465.0,R58861246,1022.0,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-02-05
25887.0,412465.0,R58861246,1022.0,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-02-05
26005.0,412528.0,R58311998,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-02-05
26006.0,412528.0,R58311998,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-02-05
26007.0,412528.0,R58311998,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-02-05
26869.0,412951.0,R59741380,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,88.2,2026-02-07
26870.0,412951.0,R59741380,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-02-07
27264.0,413139.0,R59613464,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-02-07
27949.0,413461.0,R52746437,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-02-14
28146.0,413546.0,R58691981,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-02-16
28147.0,413546.0,R58691981,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-02-16
28148.0,413546.0,R58691981,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-02-16
29566.0,414222.0,R55907802,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-03-10
29567.0,414222.0,R55907802,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-03-10
30872.0,414870.0,R53642020,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-03-12
30873.0,414870.0,R53642020,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-03-12
32045.0,415448.0,R59741380,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,88.2,2026-03-19
32046.0,415448.0,R59741380,,TRAINING,SHORT ENTRAINEMENT,1.0,35.0,2026-03-19
32559.0,415708.0,R53583172,,ESSENTIALS,CHAUSSETTES PAIRE,2.0,24.0,2026-03-19
32560.0,415708.0,R53583172,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2026-03-19
33079.0,415955.0,R52117489,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,2.0,196.0,2026-03-22
33080.0,415955.0,R52117489,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,36.0,2026-03-22
33273.0,416056.0,R55217909,1028.0,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-03-22
33274.0,416056.0,R55217909,1028.0,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-03-22
33275.0,416056.0,R55217909,1028.0,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-03-22
33276.0,416056.0,R55217909,1028.0,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-03-22
33446.0,416139.0,R59416681,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-03-22
33447.0,416139.0,R59416681,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-03-22
36184.0,417440.0,R53639578,1007.0,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-04-09
36185.0,417440.0,R53639578,1007.0,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-04-09
36186.0,417440.0,R53639578,1007.0,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-04-09
36437.0,417561.0,R51088061,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-04-11
36438.0,417561.0,R51088061,,MATCHWEAR,MAILLOT DOMICILE,2.0,180.0,2026-04-11
36687.0,417674.0,R54589651,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-04-14
36688.0,417674.0,R54589651,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-04-14
36689.0,417674.0,R54589651,,HEADWEAR,BONNET HIVER,1.0,25.0,2026-04-14
36694.0,417677.0,R59589758,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-04-14
36695.0,417677.0,R59589758,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,46.75,2026-04-14
18506.0,408857.0,R52334501,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-12-29
18507.0,408857.0,R52334501,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-12-29
19513.0,409355.0,R58686876,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,23.4,2026-01-13
19514.0,409355.0,R58686876,,HEADWEAR,BONNET HIVER,1.0,15.0,2026-01-13
19956.0,409584.0,R55638293,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,9.0,2026-01-15
20261.0,409724.0,R58686876,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,6.0,2026-01-15
20479.0,409826.0,R59927732,1011.0,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,68.6,2026-01-15
20480.0,409826.0,R59927732,1011.0,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-01-15
20481.0,409826.0,R59927732,1011.0,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-01-15
20482.0,409826.0,R59927732,1011.0,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-01-15
20483.0,409826.0,R59927732,1011.0,FAN SEGMENT,ECHARPE SUPPORTER,1.0,10.0,2026-01-15
20484.0,409826.0,R59927732,1011.0,MATCHWEAR,SHORT DE MATCH,1.0,27.5,2026-01-15
20779.0,409967.0,R52736830,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-01-15
20780.0,409967.0,R52736830,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,10.0,2026-01-15
22217.0,410689.0,R51391908,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-01-22
23062.0,411089.0,R56752593,,MATCHWEAR,MAILLOT DOMICILE,1.0,45.0,2026-01-24
23062.0,411089.0,R56752593,,MATCHWEAR,MAILLOT DOMICILE,1.0,45.0,2026-01-24
24069.0,411568.0,R52641537,1006.0,HEADWEAR,BONNET HIVER,1.0,15.0,2026-01-27
24070.0,411568.0,R52641537,1006.0,ESSENTIALS,CHAUSSETTES PAIRE,1.0,6.0,2026-01-27
24071.0,411568.0,R52641537,1006.0,FAN SEGMENT,ECHARPE SUPPORTER,1.0,14.0,2026-01-27
24211.0,411634.0,R56752995,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-01-27
24533.0,411796.0,R57577691,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-01-30
24534.0,411796.0,R57577691,,FAN SEGMENT,HOODIE FAN CAPUCHE,2.0,69.0,2026-01-30
24535.0,411796.0,R57577691,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,24.0,2026-01-30
24844.0,411950.0,R55638293,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-02-01
25927.0,412488.0,R53997148,,ACCESSORIES,PORTE-CLES METAL,3.0,21.6,2026-02-05
26028.0,412537.0,R54886688,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-02-05
26157.0,412602.0,R52768840,,MATCHWEAR,SHORT DE MATCH,3.0,165.0,2026-02-05
26966.0,412999.0,R55638293,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,22.5,2026-02-07
26967.0,412999.0,R55638293,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,49.5,2026-02-07
28486.0,413702.0,R58096356,,MATCHWEAR,SHORT DE MATCH,1.0,55.01,2026-02-22
28520.0,413715.0,R51035688,,LIMITED EDITION,HOODIE EDITION LIMITEE,1.0,95.0,2026-02-23
28521.0,413715.0,R51035688,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-02-23
29358.0,414114.0,R56858431,,HEADWEAR,CASQUETTE BRODEE,2.0,60.0,2026-03-10
29820.0,414344.0,R57733192,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,10.8,2026-03-10
29821.0,414344.0,R57733192,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2026-03-10
29822.0,414344.0,R57733192,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-03-10
29823.0,414344.0,R57733192,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-03-10
29824.0,414344.0,R57733192,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,35.1,2026-03-10
29857.0,414360.0,R52126885,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-03-10
29858.0,414360.0,R52126885,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-03-10
30753.0,414803.0,R56858431,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,31.5,2026-03-12
30754.0,414803.0,R56858431,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-03-12
30937.0,414905.0,R59431872,,SKYLINE,T-SHIRT SKYLINE CRENEAU,2.0,76.0,2026-03-12
34376.0,416579.0,R58669913,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-04-02
34480.0,416623.0,R53481625,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-04-02
34900.0,416831.0,R56858431,,ACCESSORIES,MUG CERAMIQUE,2.0,24.0,2026-04-04
35068.0,416915.0,R54584402,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-04-04
35069.0,416915.0,R54584402,,FAN SEGMENT,HOODIE FAN CAPUCHE,2.0,138.0,2026-04-04
18751.0,408981.0,R52322241,,FAN SEGMENT,ECHARPE SUPPORTER,3.0,60.0,2026-01-04
19065.0,409138.0,R52772240,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,10.0,2026-01-10
20310.0,409749.0,R59311724,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,3.0,294.0,2026-01-15
20802.0,409976.0,R59876920,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,58.8,2026-01-15
20803.0,409976.0,R59876920,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,9.0,2026-01-15
20804.0,409976.0,R59876920,,MATCHWEAR,MAILLOT DOMICILE,1.0,45.0,2026-01-15
20805.0,409976.0,R59876920,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,68.6,2026-01-15
21521.0,410337.0,R59277875,,ACCESSORIES,GOURDE ISOTHERME,1.0,15.4,2026-01-18
21522.0,410337.0,R59277875,,ACCESSORIES,PORTE-CLES METAL,1.0,5.6,2026-01-18
21672.0,410414.0,R57016662,1018.0,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,68.6,2026-01-18
22036.0,410602.0,R55752589,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-01-20
22606.0,410870.0,R59080489,1019.0,MATCHWEAR,SHORT DE MATCH,1.0,33.0,2026-01-22
23365.0,411235.0,R59339108,,ACCESSORIES,PORTE-CLES METAL,3.0,12.0,2026-01-27
23606.0,411356.0,R55916528,1016.0,ESSENTIALS,T-SHIRT ESSENTIEL UNI,2.0,25.0,2026-01-27
23665.0,411381.0,R58103099,1038.0,MATCHWEAR,MAILLOT DOMICILE,1.0,63.0,2026-01-27
24575.0,411814.0,R59370582,,ACCESSORIES,GOURDE ISOTHERME,1.0,11.0,2026-01-30
24903.0,411973.0,R59339108,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,14.25,2026-02-01
24904.0,411973.0,R59339108,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,18.0,2026-02-01
24905.0,411973.0,R59339108,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-02-01
24906.0,411973.0,R59339108,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,49.5,2026-02-01
24957.0,411999.0,R53982915,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,88.2,2026-02-01
25602.0,412314.0,R53829876,1022.0,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-02-05
25603.0,412314.0,R53829876,1022.0,ACCESSORIES,GOURDE ISOTHERME,2.0,44.0,2026-02-05
25604.0,412314.0,R53829876,1022.0,HEADWEAR,CASQUETTE BRODEE,1.0,27.0,2026-02-05
25605.0,412314.0,R53829876,1022.0,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-02-05
25606.0,412314.0,R53829876,1022.0,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-02-05
25679.0,412354.0,R59277875,,HEADWEAR,BONNET HIVER,1.0,25.0,2026-02-05
26274.0,412663.0,R59355381,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-02-05
26412.0,412732.0,R56934376,1039.0,FAN SEGMENT,ECHARPE SUPPORTER,1.0,17.0,2026-02-05
26413.0,412732.0,R56934376,1039.0,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-02-05
26939.0,412985.0,R53829876,1022.0,TRAINING,BALLON TAILLE 7,1.0,36.0,2026-02-07
27034.0,413027.0,R59277875,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,2.0,176.4,2026-02-07
27035.0,413027.0,R59277875,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-02-07
27035.0,413027.0,R59277875,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-02-07
27036.0,413027.0,R59277875,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,81.0,2026-02-07
27065.0,413043.0,R53982915,,ACCESSORIES,PORTE-CLES METAL,1.0,7.2,2026-02-07
27066.0,413043.0,R53982915,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-02-07
27455.0,413234.0,R57806541,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-02-07
27456.0,413234.0,R57806541,,HEADWEAR,BONNET HIVER,1.0,25.0,2026-02-07
28255.0,413590.0,R51917785,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-02-18
28256.0,413590.0,R51917785,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2026-02-18
28513.0,413713.0,R51917785,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,40.0,2026-02-23
28514.0,413713.0,R51917785,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-02-23
28515.0,413713.0,R51917785,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2026-02-23
28516.0,413713.0,R51917785,,LIMITED EDITION,T-SHIRT DROP CAPSULE,1.0,45.0,2026-02-23
28517.0,413713.0,R51917785,,SKYLINE,T-SHIRT SKYLINE CRENEAU,3.0,114.0,2026-02-23
28570.0,413737.0,R55207009,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-02-24
29346.0,414108.0,R59277875,,ACCESSORIES,PORTE-CLES METAL,1.0,7.2,2026-03-10
29347.0,414108.0,R59277875,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,12.75,2026-03-10
29609.0,414243.0,R53361812,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,31.5,2026-03-10
30715.0,414782.0,R59339108,,ESSENTIALS,SWEAT ESSENTIEL CREW,2.0,99.0,2026-03-12
30716.0,414782.0,R59339108,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-03-12
30736.0,414793.0,R59277875,,MATCHWEAR,MAILLOT DOMICILE,2.0,162.0,2026-03-12
30774.0,414814.0,R53982915,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-03-12
30775.0,414814.0,R53982915,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,81.0,2026-03-12
30776.0,414814.0,R53982915,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-03-12
31030.0,414950.0,R59370582,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,2.0,196.0,2026-03-12
31031.0,414950.0,R59370582,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-03-12
31032.0,414950.0,R59370582,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-03-12
31305.0,415093.0,R53105990,,ACCESSORIES,PORTE-CLES METAL,1.0,7.2,2026-03-15
31306.0,415093.0,R53105990,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,18.0,2026-03-15
31307.0,415093.0,R53105990,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,10.8,2026-03-15
31915.0,415381.0,R52073487,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2026-03-15
31916.0,415381.0,R52073487,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-03-15
31917.0,415381.0,R52073487,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-03-15
32187.0,415519.0,R59339108,,ESSENTIALS,SWEAT ESSENTIEL CREW,2.0,99.0,2026-03-19
32188.0,415519.0,R59339108,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-03-19
32238.0,415546.0,R53982915,,ACCESSORIES,PORTE-CLES METAL,3.0,21.6,2026-03-19
32239.0,415546.0,R53982915,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,88.2,2026-03-19
32240.0,415546.0,R53982915,,ESSENTIALS,CHAUSSETTES PAIRE,2.0,24.0,2026-03-19
32241.0,415546.0,R53982915,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,31.5,2026-03-19
32306.0,415579.0,R51026895,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2026-03-19
32307.0,415579.0,R51026895,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-03-19
32308.0,415579.0,R51026895,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-03-19
32308.0,415579.0,R51026895,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-03-19
32544.0,415701.0,R55414826,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-03-19
32545.0,415701.0,R55414826,,FAN SEGMENT,ECHARPE SUPPORTER,3.0,60.0,2026-03-19
32546.0,415701.0,R55414826,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-03-19
33398.0,416111.0,R59370582,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2026-03-22
33399.0,416111.0,R59370582,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-03-22
33960.0,416388.0,R53788326,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2026-03-31
33961.0,416388.0,R53788326,,MATCHWEAR,MAILLOT DOMICILE,3.0,270.0,2026-03-31
33962.0,416388.0,R53788326,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-03-31
33963.0,416388.0,R53788326,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-03-31
33964.0,416388.0,R53788326,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,1.0,180.0,2026-03-31
34492.0,416632.0,R59348849,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,38.0,2026-04-02
34531.0,416654.0,R59769501,,MATCHWEAR,SHORT DE MATCH,1.0,49.5,2026-04-02
34532.0,416654.0,R59769501,,HEADWEAR,CASQUETTE BRODEE,2.0,60.0,2026-04-02
34686.0,416728.0,R52025750,,MATCHWEAR,MAILLOT COLLECTOR SIGNE,2.0,360.0,2026-04-02
34687.0,416728.0,R52025750,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2026-04-02
34688.0,416728.0,R52025750,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-04-02
34688.0,416728.0,R52025750,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2026-04-02
34817.0,416793.0,R53105990,,MATCHWEAR,MAILLOT DOMICILE,1.0,81.0,2026-04-04
34983.0,416874.0,R54576376,,MATCHWEAR,SHORT DE MATCH,2.0,110.0,2026-04-04
34984.0,416874.0,R54576376,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2026-04-04
34985.0,416874.0,R54576376,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2026-04-04
34986.0,416874.0,R54576376,,MATCHWEAR,MAILLOT DOMICILE,2.0,180.0,2026-04-04
35450.0,417096.0,R57303268,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2026-04-04
35451.0,417096.0,R57303268,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-04-04
35452.0,417096.0,R57303268,,TRAINING,SHORT ENTRAINEMENT,1.0,35.0,2026-04-04
35846.0,417289.0,R59277875,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,35.1,2026-04-09
36231.0,417461.0,R55381858,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-04-09
36232.0,417461.0,R55381858,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2026-04-09
18535.0,408877.0,R57127739,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-12-31
18536.0,408877.0,R57127739,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2025-12-31
18537.0,408877.0,R57127739,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-12-31
18538.0,408877.0,R57127739,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-12-31
18538.0,408877.0,R57127739,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-12-31
18539.0,408877.0,R57127739,,TRAINING,BALLON TAILLE 7,2.0,80.0,2025-12-31
18613.0,408913.0,R58366890,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2026-01-01
18614.0,408913.0,R58366890,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2026-01-01
18900.0,409048.0,R58158815,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2026-01-07
18901.0,409048.0,R58158815,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2026-01-07
19238.0,409218.0,R58158815,,HEADWEAR,BONNET HIVER,1.0,25.0,2026-01-11
19583.0,409394.0,R57340316,1016.0,ACCESSORIES,PORTE-CLES METAL,1.0,4.8,2026-01-13
20264.0,409726.0,R51128653,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,63.0,2026-01-15
20565.0,409862.0,R56566442,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,20.0,2026-01-15
21355.0,410247.0,R54806251,,HEADWEAR,BONNET HIVER,1.0,15.0,2026-01-17
21603.0,410380.0,R56000375,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,58.8,2026-01-18
21604.0,410380.0,R56000375,,MATCHWEAR,SHORT DE MATCH,2.0,66.0,2026-01-18
21605.0,410380.0,R56000375,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,33.0,2026-01-18
21653.0,410403.0,R56148778,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,27.5,2026-01-18
21654.0,410403.0,R56148778,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,12.0,2026-01-18
