payment_id,order_id,ext_id,payment_type_id,amount,payment_date
421924,979753,R54394181,1,43.8,2026-05-24
421925,979754,R55231874,1,199.64,2026-05-05
421933,979758,R51677566,1,21.9,2026-06-12
421936,979760,R59796550,1,105.62,2026-06-12
421939,979762,R54248689,1,57.96,2026-06-12
421948,979769,,1,28.98,2026-05-16
421950,979770,R59576473,1,37.66,2026-06-07
421952,979772,R51522065,1,0.0,2026-06-05
421967,979779,R51692077,1,68.68,2026-06-12
421986,979792,R54063218,1,86.94,2026-06-12
421991,979798,R52426240,1,139.0,2026-06-12
421994,979799,R51214138,1,103.02,2026-06-13
421999,979802,R55879815,1,57.96,2026-05-30
422004,979805,R55168400,1,87.6,2026-06-12
422011,979809,R54464867,1,52.81,2026-05-21
422030,979821,R56166632,1,79.86,2026-06-05
422036,979824,R55143602,1,103.02,2026-05-31
422041,979827,R54717289,1,56.49,2026-06-12
422064,979842,R54917472,1,53.0,2026-05-14
422091,979859,R52735470,1,52.81,2026-05-28
422096,979862,R52906899,1,139.1,2026-05-08
422100,979865,R57512636,1,58.0,2026-06-04
422104,979867,R59793954,1,43.8,2026-06-06
422112,979873,R58905238,1,170.02,2026-06-13
422118,979877,R52742816,1,120.0,2026-05-12
422119,979878,R51610059,1,665.0,2026-06-02
422122,979881,R55857814,1,79.86,2026-06-03
422127,979884,R54185962,1,39.93,2026-05-20
422132,979886,R55501249,1,105.62,2026-05-27
422134,979889,R53522083,1,206.0,2026-06-06
422135,979890,R51891359,1,31.88,2026-06-07
422139,979895,R58279710,1,105.62,2026-06-04
422142,979898,R55453502,1,39.93,2026-06-11
422145,979900,,1,66.48,2026-06-11
422147,979902,R51874272,1,90.82,2026-06-10
422148,979903,R53559811,1,158.0,2026-06-09
422151,979904,R57097635,1,105.62,2026-06-12
422153,979906,R51579419,1,532.0,2026-05-23
422159,979909,R56916063,1,199.64,2026-06-12
422169,979915,R57360277,1,69.55,2026-05-10
422178,979921,R54432867,1,167.44,2026-05-25
422191,979931,R56218459,1,28.98,2026-05-30
422204,979938,R57964628,1,299.46,2026-06-09
422224,979952,R56566375,1,79.86,2026-05-24
422227,979955,R51022537,1,45.41,2026-06-04
422238,979961,R55316267,1,159.72,2026-05-31
422241,979963,R57886911,1,87.0,2026-05-30
422256,979973,R58910832,1,56.49,2026-05-15
422263,979977,R57005484,1,386.4,2026-06-12
422266,979979,R51931817,1,52.81,2026-05-31
422269,979980,R58803758,1,2472.96,2026-06-11
422272,979983,R53820681,1,850.08,2026-06-13
422275,979985,R57648176,1,105.62,2026-06-09
422277,979987,R57745653,1,105.62,2026-05-24
422279,979988,R52172937,1,182.0,2026-06-05
422287,979991,R53653064,1,343.4,2026-06-08
422293,979996,R54068869,1,139.0,2026-06-07
422300,980001,R55425515,1,79.86,2026-05-07
422318,980013,R59340947,1,208.65,2026-05-26
422328,980019,R51799620,1,79.86,2026-05-16
422330,980020,R51158623,1,56.49,2026-06-05
422336,980023,R54853241,1,86.0,2026-05-13
422345,980030,R55786438,1,52.81,2026-05-24
422349,980032,R57264917,1,136.23,2026-05-26
422354,980036,R56636592,1,656.88,2026-06-09
422356,980037,R59083420,1,159.72,2026-06-10
422357,980038,R51373307,1,105.62,2026-06-12
422368,980046,R56340791,1,52.81,2026-06-10
422372,980048,R57133189,1,0.0,2026-06-10
422378,980052,R59156578,1,1275.12,2026-05-16
422380,980053,R56966520,1,57.96,2026-06-02
422394,980061,R51939240,1,255.03,2026-05-22
422407,980070,R57621760,1,28.98,2026-05-14
422415,980076,R58821736,1,171.7,2026-06-07
422419,980078,,1,399.28,2026-05-29
422421,980079,,1,160.0,2026-05-28
422426,980083,R57948489,1,53.0,2026-05-27
422430,980086,R54234255,1,105.62,2026-06-03
422432,980087,R54636986,1,211.24,2026-06-01
422436,980090,R52085623,1,116.0,2026-06-12
422438,980091,R54597486,1,115.92,2026-06-13
422442,980093,R51739948,1,65.7,2026-05-23
422448,980097,R58017145,1,21.9,2026-05-26
422449,980098,R59300288,1,86.94,2026-06-11
422454,980102,R56880231,1,386.4,2026-05-29
422457,980105,R52672867,1,79.86,2026-06-10
422462,980109,R56388883,1,57.96,2026-06-11
422470,980113,R55754897,1,57.96,2026-06-09
422471,980114,,1,146.22,2026-06-12
422473,980116,R51054547,1,211.24,2026-06-08
422475,980118,R53808153,1,85.01,2026-06-04
422482,980122,,1,58.0,2026-05-19
422488,980126,,1,531.69,2026-05-26
422494,980130,R58660172,1,120.0,2026-05-24
422499,980133,R57548133,1,79.86,2026-06-11
422500,980134,R55181809,1,79.86,2026-06-12
422502,980136,R56654379,1,39.93,2026-06-01
422508,980139,R58433975,1,208.65,2026-06-13
422511,980140,R56866534,1,39.93,2026-05-19
422519,980145,R53919987,1,79.86,2026-06-11
422524,980149,R58391209,1,167.0,2026-06-13
422525,980150,R57833245,1,52.81,2026-05-07
422526,980151,R59169307,1,34.0,2026-05-19
422527,980153,R55349915,1,34.34,2026-06-05
422537,980158,,1,386.4,2026-06-02
422553,980168,R58663170,1,80.0,2026-06-04
422568,980175,R57604730,1,502.32,2026-06-09
422575,980179,R58799323,1,57.96,2026-06-13
422579,980181,R59759894,1,58.0,2026-06-04
422584,980185,R52151271,1,87.0,2026-05-11
422585,980186,R52548907,1,119.79,2026-05-23
422598,980197,R58925467,1,57.96,2026-05-18
422602,980201,R58127485,1,772.8,2026-06-11
422606,980204,R58753971,1,79.86,2026-05-27
422611,980208,R57997395,1,412.16,2026-06-06
422614,980209,R51304038,1,65.7,2026-06-10
422617,980212,R58841496,1,44.51,2026-05-28
422624,980218,R54934971,1,37.0,2026-05-29
422626,980220,R53633572,1,89.02,2026-05-30
422628,980221,R54981971,1,58.0,2026-06-03
422632,980223,R55430821,1,145.0,2026-06-09
422639,980226,R57938738,1,168.26,2026-05-27
422643,980230,R56154161,1,141.0,2026-06-03
422647,980233,R52636633,1,49.0,2026-05-27
422655,980240,R51889664,1,48.86,2026-06-03
422671,980248,R52190101,1,2150.0,2026-05-18
422681,980255,,1,67.3,2026-06-04
422686,980260,R59854028,1,287.0,2026-06-03
422689,980263,R59721419,1,48.86,2026-05-26
422693,980266,R56678899,1,178.04,2026-06-04
422698,980269,R51865680,1,18.0,2026-06-05
422699,980270,R55196866,1,72.36,2026-06-12
422711,980279,R51814533,1,286.6,2026-06-12
422714,980281,R53629971,1,423.0,2026-05-21
422716,980282,R58573883,1,134.6,2026-05-26
422717,980283,R55739850,1,67.3,2026-06-08
422724,980288,R57574003,1,117.0,2026-05-25
422727,980290,R59453404,1,49.0,2026-06-02
422733,980293,R53170087,1,97.72,2026-05-26
422737,980296,R56209197,1,71.65,2026-06-05
422763,980312,R57258921,1,133.53,2026-05-30
422767,980315,R56297402,1,37.0,2026-05-27
422786,980329,R57208454,1,289.0,2026-05-28
422792,980333,R52441699,1,117.0,2026-06-09
422801,980344,R59029198,1,135.0,2026-05-27
422805,980347,,1,33.65,2026-06-08
422806,980348,,1,67.0,2026-06-01
422809,980350,R52680223,1,117.24,2026-06-12
422812,980352,R56365033,1,694.8,2026-06-10
422828,980362,R56738963,1,336.52,2026-06-05
422832,980364,R56988588,1,100.84,2026-06-14
422834,980366,R57045128,1,89.02,2026-06-08
422846,980373,R51682470,1,89.02,2026-06-05
422849,980375,R51129065,1,59.0,2026-06-11
422857,980382,R51210460,1,67.3,2026-06-09
422859,980383,R57725213,1,282.26,2026-06-06
422861,980384,R51959412,1,1389.56,2026-06-13
422887,980402,R54272730,1,97.72,2026-06-08
422893,980408,R55321506,1,67.3,2026-06-10
422907,980417,R51717267,1,87.0,2026-06-11
422909,980418,R51853085,1,67.3,2026-06-07
422917,980423,R56856659,1,24.0,2026-06-16
422919,980424,R58593087,1,98.0,2026-05-09
422928,980428,R57646146,1,44.51,2026-06-01
422942,980436,R51993874,1,67.3,2026-06-13
422946,980439,R51854100,1,347.4,2026-06-15
422948,980441,R56735419,1,71.65,2026-05-17
422949,980442,R52623013,1,347.0,2026-05-31
422968,980452,R51588547,1,89.02,2026-06-06
422977,980456,R55817691,1,48.86,2026-06-09
422983,980459,R53312504,1,178.04,2026-06-14
422994,980464,,1,48.86,2026-05-26
422999,980467,R59288095,1,21.01,2026-06-07
423003,980469,R52841921,1,72.36,2026-06-05
423011,980474,R56388126,1,57.88,2026-05-28
423012,980475,R57992826,1,48.86,2026-06-15
423021,980481,R59775631,1,67.0,2026-05-28
423043,980492,R57417765,1,176.0,2026-06-06
423047,980494,R54619554,1,605.75,2026-05-26
423050,980497,,1,100.95,2026-06-03
423051,980498,R59009860,1,168.26,2026-05-29
423052,980499,R58920496,1,89.0,2026-06-16
423059,980502,R55945071,1,116.0,2026-05-23
423060,980503,R59344903,1,101.0,2026-06-11
423079,980515,R57352720,1,89.02,2026-06-15
423082,980516,R56854284,1,141.13,2026-05-22
423094,980524,,1,141.13,2026-06-10
423101,980529,R55870476,1,101.0,2026-05-27
423107,980533,R55366533,1,178.04,2026-05-30
423109,980535,R55932734,1,100.84,2026-06-08
423120,980543,R55628820,1,97.72,2026-06-01
423123,980546,R59270117,1,36.92,2026-06-04
423124,980547,R53048301,1,325.68,2026-05-28
423125,980548,R54186508,1,44.51,2026-06-10
423138,980556,R52798465,1,1390.0,2026-06-11
423150,980564,R57536821,1,0.0,2026-06-11
423154,980567,R52057080,1,134.6,2026-06-07
423155,980568,R54364680,1,44.51,2026-06-13
423160,980570,R59054954,1,33.65,2026-06-13
423164,980572,R57112079,1,48.86,2026-06-02
423177,980581,R51739278,1,1433.0,2026-06-08
423189,980589,R58225488,1,695.0,2026-06-07
423192,980590,R51352532,1,114.84,2026-05-29
423196,980594,R55647823,1,287.0,2026-06-09
423197,980595,R59724340,1,332.25,2026-06-05
423208,980602,R58609571,1,214.95,2026-06-08
423210,980604,R57027073,1,168.26,2026-06-04
423211,980605,R53690725,1,143.3,2026-06-04
423212,980606,R51348921,1,50.42,2026-06-06
423216,980610,R56169419,1,18.46,2026-06-15
423221,980613,R54400435,1,117.24,2026-06-12
423225,980616,R56810081,1,298.76,2026-06-11
423239,980623,R54008393,1,49.0,2026-06-03
423250,980629,R54727844,1,117.24,2026-06-01
423256,980631,R54617916,1,18.46,2026-06-04
423264,980637,,1,178.04,2026-05-26
423272,980642,R54474484,1,42.02,2026-06-02
423286,980653,R56428929,1,100.95,2026-06-10
423289,980655,R54106751,1,67.0,2026-05-28
423291,980656,R57575775,1,1780.0,2026-06-11
423294,980658,R58736127,1,134.0,2026-05-22
423297,980660,R53339064,1,153.0,2026-06-06
423304,980665,R53251740,1,24.43,2026-06-14
423306,980667,R51001628,1,84.13,2026-06-11
423307,980668,R57434182,1,89.0,2026-06-16
423314,980673,R57748584,1,44.51,2026-06-12
423317,980676,R58145865,1,252.39,2026-05-29
423322,980679,R59793207,1,67.3,2026-05-31
423326,980682,R53009337,1,123.24,2026-06-08
423333,980688,R59391893,1,100.95,2026-06-15
423334,980689,,1,62.0,2026-06-15
423341,980692,R52774079,1,143.3,2026-05-27
423351,980698,R56417071,1,24.43,2026-06-15
423355,980700,R55428312,1,133.53,2026-05-31
423359,980702,R53117915,1,21.01,2026-06-16
423367,980707,R53480801,1,134.6,2026-06-04
423368,980708,R59766436,1,0.0,2026-06-10
423371,980710,R54765659,1,67.0,2026-05-24
423375,980714,R54735756,1,89.0,2026-06-08
423381,980718,,1,336.52,2026-06-15
423388,980723,R58375127,1,0.0,2026-05-25
423396,980730,R52967797,1,89.02,2026-06-13
423402,980734,R57906671,1,48.86,2026-06-11
423411,980739,R51202213,1,0.0,2026-05-31
423417,980742,R53358268,1,28.94,2026-06-02
423424,980747,R53350510,1,58.62,2026-05-23
423432,980751,R55755788,1,0.0,2026-06-02
423434,980752,R56247816,1,49.0,2026-05-31
423440,980757,R54651430,1,168.26,2026-05-28
423441,980758,R54256658,1,15.87,2026-06-01
423442,980759,R53050485,1,73.29,2026-06-01
423457,980765,R55632364,1,325.68,2026-06-03
423458,980766,R51229396,1,0.0,2026-05-24
423476,980779,R53444644,1,234.48,2026-05-29
423482,980783,,1,48.86,2026-06-05
423485,980785,R55052064,1,71.65,2026-05-25
423487,980786,R58849656,1,57.88,2026-06-12
423489,980787,R57971304,1,0.0,2026-06-09
423505,980798,,1,178.0,2026-05-27
423518,980807,R53741403,1,48.86,2026-06-14
423519,980808,R59570075,1,141.0,2026-06-01
423521,980810,R53752360,1,178.04,2026-06-07
423523,980811,R58854503,1,326.0,2026-06-04
423526,980813,R53198965,1,202.0,2026-06-05
423529,980815,R52467589,1,67.3,2026-05-28
423539,980823,R53531747,1,89.02,2026-06-01
423542,980826,R55749581,1,33.65,2026-05-11
423550,980832,R59700979,1,115.0,2026-06-08
423561,980838,R53737581,1,84.13,2026-06-11
423562,980839,R54487079,1,63.48,2026-06-09
423569,980844,R55965913,1,50.42,2026-06-04
423570,980845,R52529291,1,117.0,2026-06-03
423579,980851,R52803915,1,34.0,2026-05-28
423580,980852,R59962797,1,33.65,2026-05-09
423597,980868,R51120416,1,48.86,2026-05-09
423610,980879,R52529358,1,44.51,2026-05-19
423615,980882,R56901006,1,67.3,2026-06-10
423632,980891,R55866731,1,89.02,2026-05-14
423656,980905,R52913642,1,117.24,2026-05-31
423661,980908,R54696524,1,101.0,2026-05-30
423666,980912,R54862369,1,117.24,2026-05-30
423671,980915,R58560320,1,89.0,2026-06-12
423672,980916,R58430910,1,73.84,2026-06-03
423683,980923,R54400579,1,173.7,2026-06-01
423688,980927,R58551269,1,0.0,2026-05-26
423714,980946,R53403707,1,325.68,2026-06-10
423736,980957,R56339364,1,1390.0,2026-06-15
423742,980961,R58507478,1,67.3,2026-06-05
423746,980963,R55829827,1,135.0,2026-06-11
423752,980967,R53135146,1,2084.34,2026-06-11
423759,980970,R56154774,1,34.0,2026-06-01
423765,980973,R58551403,1,168.0,2026-06-16
423771,980977,R58521778,1,44.51,2026-06-10
423785,980986,R55650285,1,1390.0,2026-06-04
423786,980987,R55370268,1,58.62,2026-06-09
423799,980993,R56337726,1,89.02,2026-06-10
423801,980994,,1,282.26,2026-06-13
423805,980996,,1,168.26,2026-05-27
423809,981000,R59450061,1,134.6,2026-06-15
423812,981001,R51895037,1,234.48,2026-06-05
423814,981002,R52130908,1,337.0,2026-05-30
423815,981003,,1,347.0,2026-06-10
423823,981007,R53676559,1,178.04,2026-06-04
423825,981010,R54234188,1,178.04,2026-06-06
423838,981018,R51213448,1,67.3,2026-06-10
423843,981023,,1,24.43,2026-06-06
423855,981030,R53008255,1,48.86,2026-06-08
423863,981035,R55405822,1,695.0,2026-06-12
423865,981036,R57048471,1,143.3,2026-05-22
423870,981039,,1,59.0,2026-06-08
423871,981040,R52960441,1,84.0,2026-05-19
423874,981042,R53703866,1,89.0,2026-06-02
423875,981043,R52528132,1,0.0,2026-06-16
423878,981046,R59199555,1,299.0,2026-06-10
423884,981049,,1,168.26,2026-05-27
423910,981065,R53490063,1,716.5,2026-06-06
423926,981073,R51474653,1,44.51,2026-05-23
423929,981074,R51378422,1,252.0,2026-05-07
423932,981075,R51772849,1,141.13,2026-05-17
423934,981077,R53019758,1,716.5,2026-05-30
423937,981080,R53659797,1,141.13,2026-06-15
423938,981081,R59495356,1,117.0,2026-05-31
423941,981083,R56223430,1,149.38,2026-06-09
423951,981089,,1,44.51,2026-06-07
423964,981096,R52718919,1,84.04,2026-06-11
423966,981097,R59843128,1,134.6,2026-06-13
423970,981100,R51619599,1,98.0,2026-06-10
423971,981101,R56249933,1,45.0,2026-06-10
423972,981102,R57915042,1,0.0,2026-05-23
423981,981109,,1,24.0,2026-05-31
423992,981114,R57632171,1,0.0,2026-06-04
423997,981118,R58014626,1,0.0,2026-05-14
424000,981121,R59815342,1,45.0,2026-06-06
424012,981127,R53707477,1,1074.75,2026-06-04
424022,981136,R58281616,1,0.0,2026-06-10
424034,981144,R55755711,1,76.56,2026-06-16
424042,981149,R58655335,1,214.95,2026-06-15
424044,981151,R55277025,1,0.0,2026-06-16
424045,981152,R58921377,1,48.0,2026-06-08
424052,981159,,1,67.3,2026-05-30
424057,981161,R53640248,1,121.0,2026-06-11
424058,981162,R54177179,1,55.0,2026-06-04
424062,981164,R51770675,1,178.04,2026-05-14
424073,981173,,1,67.0,2026-05-25
424079,981177,R58278072,1,89.02,2026-05-28
424081,981179,R55448598,1,714.21,2026-05-29
424097,981190,R55197891,1,67.3,2026-06-02
424100,981192,R59043642,1,67.0,2026-05-17
424105,981195,R56479530,1,33.65,2026-06-04
424106,981196,R55950588,1,1390.0,2026-06-09
424125,981208,R52770468,1,616.18,2026-06-11
424130,981212,,1,168.26,2026-06-04
424140,981219,R55979399,1,175.86,2026-05-29
424145,981223,R58883783,1,286.6,2026-06-12
424158,981232,R53994773,1,58.62,2026-06-07
424159,981233,R55855697,1,1780.4,2026-06-07
424166,981238,R52102854,1,0.0,2026-06-11
424168,981239,R58555148,1,26.86,2026-05-29
424173,981241,R57100767,1,67.3,2026-06-14
424176,981243,R55079639,1,33.65,2026-06-06
424185,981249,R55135355,1,49.0,2026-05-01
424196,981255,R51420709,1,67.3,2026-06-16
424198,981256,R59156779,1,521.0,2026-05-27
424226,981274,R59333869,1,89.02,2026-05-20
424237,981280,R58264241,1,67.3,2026-05-19
424242,981285,R58462786,1,201.68,2026-06-15
424244,981287,R57254027,1,44.51,2026-06-14
424248,981289,R56211381,1,134.6,2026-05-28
424260,981298,R52313237,1,252.39,2026-05-16
424267,981303,R52923172,1,100.95,2026-05-11
424278,981312,R57767041,1,174.0,2026-06-13
424285,981315,,1,0.0,2026-06-09
424289,981317,R53295752,1,48.86,2026-06-03
424292,981320,R58955983,1,282.26,2026-05-31
424296,981322,R59962194,1,63.0,2026-05-21
424298,981323,R59292721,1,100.95,2026-06-09
424300,981325,R56675891,1,977.0,2026-06-07
424306,981327,R53337493,1,67.3,2026-06-14
424311,981329,R59512587,1,89.0,2026-06-14
424313,981331,R54046399,1,115.0,2026-05-28
424314,981332,R53643591,1,133.53,2026-06-07
424322,981338,R57711871,1,37.0,2026-06-13
424329,981343,R52848396,1,141.13,2026-06-15
424335,981347,R54890232,1,100.95,2026-06-15
424350,981359,R59425474,1,117.24,2026-05-31
424353,981360,R54205712,1,67.3,2026-06-09
424362,981365,R56860404,1,48.86,2026-06-14
424367,981370,,1,89.0,2026-05-09
424402,981393,R52179536,1,117.24,2026-06-11
424404,981394,R55701633,1,71.65,2026-06-12
424415,981400,R53119131,1,76.56,2026-06-13
424419,981402,R58782226,1,48.86,2026-05-27
424433,981408,R52356425,1,89.02,2026-06-06
424437,981411,R53178525,1,34.0,2026-06-14
424445,981416,R59428750,1,89.02,2026-06-14
424453,981419,R51861466,1,73.84,2026-06-06
424456,981420,R56927097,1,844.2,2026-06-05
424458,981421,R56882137,1,67.3,2026-06-01
424459,981422,R58622176,1,141.13,2026-06-07
424467,981426,R58038868,1,37.0,2026-06-01
424476,981430,R56919932,1,101.0,2026-06-10
424478,981431,,1,123.24,2026-05-30
424485,981437,R51262498,1,286.6,2026-05-31
424501,981447,R54296848,1,98.0,2026-06-13
424504,981449,R53009682,1,33.65,2026-06-08
424509,981453,R59358992,1,144.72,2026-06-04
424516,981457,R52663471,1,84.13,2026-06-04
424527,981464,R51484605,1,521.0,2026-06-09
424528,981465,R58939097,1,423.39,2026-06-10
424565,981491,R57600362,1,67.0,2026-05-28
424570,981494,R56474971,1,336.52,2026-06-16
424580,981500,R57219354,1,175.86,2026-06-06
424581,981501,R53576161,1,101.0,2026-05-31
424585,981504,R55636176,1,178.04,2026-05-27
424598,981512,R56551941,1,1042.0,2026-05-16
424601,981514,R58191984,1,48.86,2026-05-25
424602,981515,R59071026,1,89.0,2026-05-26
424603,981517,R53911271,1,178.0,2026-06-09
424609,981520,R55205170,1,0.0,2026-06-12
424627,981534,R57844614,1,694.8,2026-05-25
424654,981548,R51488139,1,49.0,2026-05-22
424659,981551,R52031267,1,175.86,2026-05-26
424660,981552,R51116527,1,33.65,2026-05-20
424680,981563,R54160685,1,50.42,2026-06-05
424694,981572,R53174646,1,42.02,2026-06-06
424696,981573,R58068704,1,252.0,2026-06-14
424699,981576,R55766822,1,48.86,2026-06-04
424702,981578,R57674947,1,84.13,2026-06-15
424703,981579,R51227480,1,49.0,2026-06-02
424720,981591,R58726252,1,34.0,2026-06-08
424721,981592,R53946691,1,252.39,2026-06-02
424723,981593,,1,1433.0,2026-06-06
424730,981598,,1,67.3,2026-06-05
424743,981607,R58471435,1,18.0,2026-06-11
424744,981609,R55095644,1,1107.32,2026-05-25
424776,981628,R54738878,1,36.92,2026-06-05
424781,981632,R58178900,1,0.0,2026-06-03
424785,981634,R54567449,1,564.52,2026-06-14
424788,981635,R54468689,1,63.48,2026-06-12
424791,981638,R57630476,1,57.88,2026-05-27
424796,981641,,1,67.3,2026-05-31
424811,981649,R53617088,1,89.02,2026-06-05
424812,981650,,1,134.0,2026-05-06
424825,981658,R54196584,1,0.0,2026-06-02
424828,981662,,1,325.68,2026-05-20
424851,981676,R57329905,1,0.0,2026-06-11
424860,981682,R51679204,1,49.0,2026-05-31
424861,981683,R53481548,1,44.51,2026-06-15
424863,981685,R53263876,1,143.0,2026-05-26
424866,981687,R56773023,1,133.53,2026-06-11
424870,981689,R51722650,1,57.88,2026-05-28
424871,981690,R57949705,1,143.0,2026-05-16
424873,981691,R51323386,1,74.0,2026-06-14
424882,981696,R52204468,1,553.66,2026-06-06
424885,981697,R51653525,1,347.4,2026-06-16
424888,981698,R57456039,1,62.0,2026-06-02
424894,981703,R55117645,1,45.0,2026-05-29
424899,981706,R54944099,1,89.02,2026-06-11
424902,981708,R51638803,1,0.0,2026-06-05
424903,981709,R59287817,1,242.74,2026-06-12
424917,981717,R51319909,1,61.62,2026-06-04
424927,981723,R54914206,1,72.0,2026-06-14
424938,981729,R55730990,1,89.0,2026-05-23
424939,981730,R59308324,1,73.29,2026-05-17
424948,981735,R56798022,1,347.4,2026-06-08
424960,981743,R52625187,1,0.0,2026-06-15
424961,981744,R55820632,1,162.84,2026-05-31
424977,981757,R53852902,1,0.0,2026-06-11
424980,981759,,1,58.62,2026-06-16
424983,981761,R53944919,1,694.78,2026-06-10
425012,981777,R52575601,1,58.0,2026-06-03
425019,981781,R52901114,1,48.0,2026-05-17
425034,981790,R55445667,1,97.72,2026-05-24
425041,981795,R53267142,1,33.65,2026-05-15
425042,981796,R51374543,1,117.24,2026-05-28
425052,981802,R51665440,1,48.86,2026-05-27
